,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,District,Latitude,Longitude
2867,900,240,43,1,1,0,0,0,0,0,Vila Maria/São Paulo,-23.5111079,-46.5925711
2868,790,314,43,1,1,0,0,0,0,0,Vila Maria/São Paulo,-23.513092,-46.5896286
2869,890,444,67,2,1,0,0,0,0,0,Vila Maria/São Paulo,-23.5166536,-46.5898803
2870,2000,460,69,2,2,1,1,0,0,0,Vila Maria/São Paulo,-23.5065037,-46.5827204
2871,1640,520,63,3,2,1,2,0,0,1,Vila Maria/São Paulo,-23.5197419,-46.6015623
2872,1100,0,40,1,1,0,0,0,0,0,Vila Maria/São Paulo,-23.5096768,-46.5749522
2873,890,296,42,1,1,0,0,0,0,0,Vila Maria/São Paulo,-23.5113402,-46.5926369
2874,1800,340,45,2,1,0,1,0,1,1,Vila Maria/São Paulo,-23.513449,-46.5886587
2875,800,230,48,1,1,0,0,0,0,0,Vila Maria/São Paulo,-23.5195812,-46.5778242
2876,1400,729,69,2,2,1,2,0,0,1,Vila Maria/São Paulo,-23.49025,-46.5936047
2877,2000,407,69,2,2,1,1,0,0,1,Vila Maria/São Paulo,-23.506535,-46.5826986
2878,500,36,45,1,2,1,0,0,0,1,Vila Maria/São Paulo,0.0,0.0
2879,1950,900,115,3,3,2,2,0,0,1,Vila Maria/São Paulo,-23.5151568,-46.5887121
2880,950,0,53,2,1,0,0,0,0,0,Vila Maria/São Paulo,0.0,0.0
2881,1240,700,65,2,1,0,2,0,0,0,Medeiros/São Paulo,-23.4890845,-46.5922836
2882,2000,690,68,2,2,1,2,0,0,0,Medeiros/São Paulo,-23.4908689,-46.5941882
2883,1450,729,68,2,2,1,2,0,0,0,Medeiros/São Paulo,-23.49025,-46.5936047
2884,1200,80,38,2,1,0,1,0,0,0,Medeiros/São Paulo,-23.4843683,-46.5840928
2885,1100,0,40,1,1,0,1,0,0,0,Medeiros/São Paulo,-23.4840024,-46.6039041
2886,3200,894,127,3,2,1,2,1,0,0,Água Rasa/São Paulo,-23.5586781,-46.5723288
2887,1350,0,85,2,1,0,0,0,0,0,Água Rasa/São Paulo,0.0,0.0
2888,2500,680,80,3,2,1,2,0,0,1,Água Rasa/São Paulo,-23.559797,-46.5715481
2889,4500,980,112,2,2,1,3,0,1,1,Água Rasa/São Paulo,-23.560012,-46.5689728
2890,3500,980,112,3,2,1,1,0,0,1,Água Rasa/São Paulo,-23.5574379,-46.5751448
2891,2600,607,68,3,2,1,2,0,1,1,Água Rasa/São Paulo,-23.5641442,-46.5614464
2892,3500,750,87,3,2,1,2,0,1,1,Água Rasa/São Paulo,-23.5601936,-46.5684228
2893,2300,600,77,3,2,1,2,0,0,1,Água Rasa/São Paulo,-23.5650333,-46.5623732
2894,2100,540,76,3,2,1,2,0,0,1,Água Rasa/São Paulo,-23.5650333,-46.5623732
2895,2800,800,77,3,2,1,2,0,0,1,Água Rasa/São Paulo,-23.5601794,-46.5694459
2896,1500,430,56,2,2,1,1,1,0,1,Água Rasa/São Paulo,-23.5857501,-46.533612
2897,2700,432,60,2,2,1,1,0,1,1,Água Rasa/São Paulo,-23.5700943,-46.5706725
2898,2900,550,79,3,2,1,2,0,1,0,Água Rasa/São Paulo,-23.559797,-46.5715481
2899,2350,650,76,2,2,1,2,0,0,1,Água Rasa/São Paulo,0.0,0.0
2900,3100,400,60,2,2,1,1,0,1,1,Água Rasa/São Paulo,-23.5700943,-46.5706725
2901,1400,550,60,2,1,0,1,0,0,0,Água Rasa/São Paulo,-23.5766338,-46.5613907
2902,1400,550,60,2,1,0,1,0,0,0,Água Rasa/São Paulo,-23.5766338,-46.5613907
2903,4900,1000,122,2,2,1,3,0,0,1,Água Rasa/São Paulo,-23.5596205,-46.5724013
2904,2300,900,113,3,2,1,1,0,0,0,Água Rasa/São Paulo,-23.5730015,-46.5632133
2905,3200,1450,125,3,4,3,3,1,1,1,Água Rasa/São Paulo,-23.56946,-46.5651942
2906,2500,960,82,3,2,1,0,0,1,1,Água Rasa/São Paulo,-23.5608002,-46.5683473
2907,2500,600,76,3,2,1,2,0,0,1,Água Rasa/São Paulo,-23.5650876,-46.5622674
2908,2800,900,78,3,2,1,2,0,0,1,Água Rasa/São Paulo,-23.5601794,-46.5694459
2909,1300,575,56,2,1,0,1,0,0,1,Água Rasa/São Paulo,-23.5653615,-46.5676556
2910,1400,575,56,2,1,0,1,0,0,1,Água Rasa/São Paulo,-23.5653615,-46.5676556
2911,2500,990,79,3,2,1,2,0,0,1,Água Rasa/São Paulo,-23.5608002,-46.5683473
2912,800,299,65,2,1,0,1,0,0,0,Aricanduva/São Paulo,-23.5650882721,-46.5079727173
2913,1100,700,90,2,1,0,1,0,0,0,Aricanduva/São Paulo,0.0,0.0
2914,1200,280,35,1,1,0,1,0,1,0,Aricanduva/São Paulo,-23.5734076,-46.5030641
2915,1105,495,65,3,1,0,1,1,0,0,Aricanduva/São Paulo,0.0,0.0
2916,1080,425,45,2,1,0,1,0,0,1,Aricanduva/São Paulo,0.0,0.0
2917,1100,390,45,2,1,0,1,0,0,0,Aricanduva/São Paulo,0.0,0.0
2918,860,400,53,3,1,0,1,0,0,0,Aricanduva/São Paulo,0.0,0.0
2919,900,341,46,2,2,1,1,0,0,1,Aricanduva/São Paulo,0.0,0.0
2920,1200,408,50,2,1,0,1,0,0,0,Aricanduva/São Paulo,-23.5840135,-46.4996178
2921,1050,400,50,2,1,0,1,0,0,1,Aricanduva/São Paulo,-23.5635444,-46.4799482
2922,1200,300,47,2,1,0,1,1,0,0,Aricanduva/São Paulo,-23.5776972,-46.4913042
2923,700,500,54,2,1,0,1,0,0,0,Aricanduva/São Paulo,0.0,0.0
2924,1000,340,47,2,1,0,1,0,0,1,Aricanduva/São Paulo,-26.9225709,-49.0606445
2925,1200,100,38,2,1,0,1,0,0,0,Aricanduva/São Paulo,-23.5559773,-46.5181941
2926,1000,150,56,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2927,950,150,48,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2928,800,130,48,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2929,700,200,48,2,2,1,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2930,950,150,56,2,1,0,1,0,0,0,Artur Alvim/São Paulo,-26.9225117,-49.0607072
2931,1010,140,57,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2932,1100,200,48,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2933,770,340,47,2,1,0,1,0,0,0,Artur Alvim/São Paulo,-23.5692819,-46.4777341
2934,900,150,58,2,2,1,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2935,805,200,48,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2936,910,240,53,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2937,1150,120,49,2,1,0,1,1,0,0,Artur Alvim/São Paulo,0.0,0.0
2938,700,230,50,2,1,0,1,0,0,0,Artur Alvim/São Paulo,-23.5498041,-46.4782996
2939,800,230,48,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2940,1220,0,59,2,2,1,1,0,0,0,Artur Alvim/São Paulo,-23.5524433,-46.4834834
2941,750,106,48,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2942,1150,0,56,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2943,790,118,58,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2944,900,100,56,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2945,800,140,48,2,1,0,1,1,0,0,Artur Alvim/São Paulo,0.0,0.0
2946,830,120,56,2,1,0,1,0,0,0,Artur Alvim/São Paulo,-23.5507701,-46.4887423
2947,1050,250,57,2,1,0,1,1,0,0,Artur Alvim/São Paulo,0.0,0.0
2948,1105,0,45,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2949,1000,100,49,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2950,900,170,48,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2951,1150,150,56,3,1,0,1,0,0,0,Artur Alvim/São Paulo,-23.5053909,-46.6227832
2952,1260,0,47,2,1,0,1,0,0,0,Artur Alvim/São Paulo,0.0,0.0
2953,1000,0,65,2,1,0,0,0,0,0,Artur Alvim/São Paulo,-23.536095,-46.4812409
2954,1000,0,59,2,1,0,1,0,0,0,Artur Alvim/São Paulo,-23.5517279,-46.4833095
2955,900,387,71,1,1,0,1,0,0,0,Belém/São Paulo,-23.5300255,-46.6004273
2956,3100,882,110,3,3,1,1,0,0,1,Belém/São Paulo,-23.5387673,-46.5947063
2957,990,516,90,2,1,0,1,0,0,0,Belém/São Paulo,-23.5300255,-46.6004273
2958,1200,500,58,2,1,0,1,0,0,0,Belém/São Paulo,-23.5459903,-46.5952403
2959,5000,720,146,3,4,3,3,0,0,1,Belém/São Paulo,-23.5389874,-46.5905787
2960,2500,1575,110,3,2,1,2,0,0,1,Belém/São Paulo,-23.5368368,-46.5857102
2961,1850,500,57,2,2,1,2,0,0,1,Belém/São Paulo,-23.5440505,-46.5865535
2962,6000,800,150,3,4,3,2,1,1,0,Belém/São Paulo,-23.5509876,-46.5909082
2963,1600,300,48,2,1,0,1,1,0,0,Belém/São Paulo,-23.5463533,-46.5944066
2964,1600,350,48,2,1,0,1,0,0,1,Belém/São Paulo,-23.5355514,-46.5995511
2965,1700,672,79,2,2,1,1,0,0,1,Belém/São Paulo,-23.5394299,-46.5934972
2966,1250,263,32,1,1,0,1,1,0,1,Belém/São Paulo,-23.5356022,-46.5996838
2967,2300,857,113,3,2,1,2,0,0,0,Belém/São Paulo,-23.53793,-46.5936563
2968,990,566,92,2,1,0,1,0,0,0,Belém/São Paulo,-23.5300255,-46.6004273
2969,1500,420,46,2,1,0,1,0,0,0,Belém/São Paulo,-23.5447925,-46.6023886
2970,1700,416,62,3,1,0,1,0,0,0,Belém/São Paulo,-23.5369443,-46.594066
2971,2500,720,68,3,2,1,1,0,0,1,Belém/São Paulo,-23.5381638,-46.5915058
2972,1800,790,79,2,2,1,1,0,0,1,Belém/São Paulo,-23.5394299,-46.5934972
2973,2300,700,114,3,2,1,2,0,0,1,Belém/São Paulo,-23.53793,-46.5936563
2974,1600,300,48,2,1,0,1,1,0,0,Belém/São Paulo,-23.5463533,-46.5944066
2975,2200,935,146,3,2,1,1,0,0,0,Belém/São Paulo,-23.5389526,-46.5915324
2976,1500,337,55,2,1,0,1,1,0,0,Belém/São Paulo,-23.5466031,-46.5948901
2977,2500,857,113,3,2,1,2,1,0,0,Belém/São Paulo,-23.53793,-46.5936563
2978,2500,810,107,3,2,1,2,1,0,1,Belém/São Paulo,-23.5387673,-46.5947063
2979,1500,416,45,2,1,0,1,0,0,0,Belém/São Paulo,-23.5447925,-46.6023886
2980,3000,811,107,3,2,1,2,0,0,1,Belém/São Paulo,0.0,0.0
2981,1600,306,43,2,1,0,1,1,0,0,Belém/São Paulo,-23.5053909,-46.6227832
2982,1400,743,63,2,1,0,1,0,0,1,Belém/São Paulo,-23.5400232,-46.5868981
2983,2500,857,113,3,2,1,2,1,0,0,Belém/São Paulo,-23.53793,-46.5936563
2984,2600,480,68,1,1,0,0,1,0,0,Belém/São Paulo,-23.5413829,-46.5863071
2985,1690,506,60,2,2,1,1,0,0,1,Belém/São Paulo,-23.5409447,-46.5849579
2986,1700,280,81,3,1,0,0,0,0,0,Belém/São Paulo,-23.53718,-46.5931036
2987,1750,760,60,3,1,0,1,0,0,0,Belém/São Paulo,-23.5383806,-46.5894411
2988,3800,1450,155,3,4,3,3,1,1,0,Belém/São Paulo,-23.5400854,-46.593312
2989,1600,306,43,2,1,0,1,1,0,0,Belém/São Paulo,-23.5053909,-46.6227832
2990,1900,374,55,2,1,0,1,0,1,0,Belém/São Paulo,-23.5369443,-46.594066
2991,1500,0,55,2,1,0,1,0,0,1,Cangaíba/São Paulo,-23.5063905,-46.5312161
2992,1000,360,55,2,1,0,0,0,0,0,Cangaíba/São Paulo,0.0,0.0
2993,1100,362,50,2,1,0,1,0,0,1,Cangaíba/São Paulo,0.0,0.0
2994,750,400,47,2,1,0,1,0,0,0,Cangaíba/São Paulo,-23.501972,-46.5096438
2995,1300,350,50,2,1,0,1,0,0,0,Cangaíba/São Paulo,0.0,0.0
2996,1600,400,52,2,2,1,1,0,0,1,Cangaíba/São Paulo,-23.5122196,-46.534244
2997,1050,350,55,2,1,0,1,1,0,0,Cangaíba/São Paulo,0.0,0.0
2998,3500,950,112,3,2,1,2,1,0,1,Carrão/São Paulo,-23.5517127,-46.5450538
2999,2100,735,77,3,2,1,2,0,0,1,Carrão/São Paulo,0.0,0.0
3000,1200,450,50,2,1,0,1,0,0,0,Carrão/São Paulo,-23.5557192,-46.5298113
3001,1300,0,45,1,1,0,2,0,0,0,Carrão/São Paulo,0.0,0.0
3002,1900,372,60,2,1,0,1,0,0,1,Carrão/São Paulo,-23.5592565,-46.548474
3003,5000,1000,119,2,3,2,2,1,0,1,Carrão/São Paulo,-23.5551014,-46.541923
3004,1950,740,58,2,2,1,2,0,0,1,Carrão/São Paulo,-23.5542095,-46.533354
3005,700,711,60,2,1,0,1,0,0,0,Carrão/São Paulo,0.0,0.0
3006,2600,1750,231,3,4,3,2,0,0,1,Carrão/São Paulo,-23.5539099,-46.5389465
3007,1300,585,57,2,1,0,1,0,0,1,Carrão/São Paulo,-23.5628171,-46.5314793
3008,3000,1000,96,3,2,1,2,0,0,1,Carrão/São Paulo,-23.5485944,-46.5278459
3009,1100,100,38,1,1,0,1,0,0,0,Carrão/São Paulo,-23.5612596,-46.5325667
3010,1200,700,65,2,2,0,1,0,0,1,Carrão/São Paulo,-23.5525026,-46.5263606
3011,2200,365,64,2,2,1,1,0,0,1,Carrão/São Paulo,0.0,0.0
3012,1100,100,38,1,1,0,1,0,0,0,Carrão/São Paulo,-23.5625441,-46.5295198
3013,1500,1350,127,3,4,3,2,0,0,1,Carrão/São Paulo,-23.554318,-46.5421407
3014,1000,709,59,2,2,1,1,0,0,0,Carrão/São Paulo,-23.5478249,-46.5288442
3015,1860,340,50,2,1,0,1,0,1,0,Carrão/São Paulo,-23.5527166,-46.5229314
3016,2700,708,96,2,2,1,2,0,1,0,Carrão/São Paulo,-23.5517127,-46.5450538
3017,3500,1030,126,3,4,3,2,0,0,1,Carrão/São Paulo,-23.5508976,-46.5433785
3018,1500,870,77,3,2,0,2,0,0,1,Carrão/São Paulo,-23.5587571,-46.5305542
3019,2100,550,72,3,2,1,1,0,0,1,Carrão/São Paulo,-23.5383222,-46.5490223
3020,1441,733,70,2,1,0,0,0,1,0,Carrão/São Paulo,-23.5416209,-46.552255
3021,3000,0,217,1,1,0,2,0,0,0,Carrão/São Paulo,-23.5534949,-46.5394006
3022,1600,700,83,2,1,0,1,0,0,1,Carrão/São Paulo,-23.5335148,-46.5680701
3023,1500,900,77,3,2,1,2,0,0,1,Carrão/São Paulo,-23.5587571,-46.5305542
3024,1145,640,80,3,1,0,1,1,0,1,Carrão/São Paulo,0.0,0.0
3025,3200,850,103,3,4,3,2,0,0,1,Carrão/São Paulo,0.0,0.0
3026,1050,500,56,2,1,0,1,1,0,0,Carrão/São Paulo,0.0,0.0
3027,3000,1200,160,4,3,2,2,0,0,0,Carrão/São Paulo,-23.5524108,-46.5541843
3028,4000,1300,127,3,4,3,2,0,1,1,Carrão/São Paulo,-23.554318,-46.5421407
3029,3500,1100,115,3,2,1,2,0,0,1,Carrão/São Paulo,-23.549214,-46.5397515
3030,3500,1100,120,3,2,1,2,1,0,1,Carrão/São Paulo,-23.549214,-46.5397515
3031,3500,1100,120,3,2,1,2,0,0,1,Carrão/São Paulo,-23.549214,-46.5397515
3032,3500,1030,126,3,4,3,2,0,0,1,Carrão/São Paulo,-23.5508976,-46.5433785
3033,4000,724,110,3,2,1,2,0,0,1,Carrão/São Paulo,-23.5517127,-46.5450538
3034,1500,1200,127,3,4,3,2,0,0,1,Carrão/São Paulo,-23.554318,-46.5421407
3035,2600,1750,231,3,2,1,2,0,0,1,Carrão/São Paulo,-23.5539099,-46.5389465
3036,2200,0,65,3,2,1,1,0,0,1,Carrão/São Paulo,-23.5544692,-46.5453318
3037,2900,550,83,3,2,1,1,0,0,1,Carrão/São Paulo,-23.5388444,-46.5549383
3038,1600,300,50,2,1,0,1,0,1,1,Carrão/São Paulo,-23.5535714,-46.5233323
3039,2000,490,71,3,2,1,1,0,0,0,Carrão/São Paulo,-23.5449414,-46.532375
3040,1400,400,44,2,1,0,1,0,0,0,Carrão/São Paulo,0.0,0.0
3041,1250,0,90,2,1,0,0,0,0,0,Carrão/São Paulo,0.0,0.0
3042,1800,1325,127,4,4,3,2,0,0,1,Carrão/São Paulo,-23.554318,-46.5421407
3043,2000,517,64,2,2,1,1,0,0,1,Carrão/São Paulo,-23.5471371,-46.5466286
3044,3500,1550,122,3,2,1,2,0,0,1,Carrão/São Paulo,-23.551851,-46.5332098
3045,1250,560,55,2,1,0,2,0,0,0,Carrão/São Paulo,0.0,0.0
3046,1100,139,35,1,1,0,0,0,0,0,Carrão/São Paulo,-23.5430849,-46.539059
3047,1100,0,65,2,1,0,0,0,0,0,Carrão/São Paulo,-23.5524654,-46.523405
3048,3500,1030,126,3,4,3,2,0,0,1,Carrão/São Paulo,0.0,0.0
3049,3500,1030,126,3,4,3,2,0,0,1,Carrão/São Paulo,-23.5510112,-46.5433765
3050,4000,1226,127,3,1,0,2,0,0,1,Carrão/São Paulo,-23.554318,-46.5421407
3051,3100,2000,232,3,5,3,2,0,0,1,Carrão/São Paulo,-23.5539099,-46.5389465
3052,2300,670,75,2,2,1,2,0,0,1,Carrão/São Paulo,-23.5466691,-46.5394772
3053,700,100,60,1,1,0,1,1,0,0,Carrão/São Paulo,-23.5583373,-46.539619
3054,1500,500,62,3,1,0,1,1,0,1,Carrão/São Paulo,-23.5544692,-46.5453318
3055,1100,500,48,2,1,0,1,0,1,0,Carrão/São Paulo,-23.5529015,-46.5255812
3056,1200,350,53,2,1,0,1,0,0,0,Carrão/São Paulo,-23.5529015,-46.5255812
3057,3500,1000,125,3,2,1,2,0,0,1,Carrão/São Paulo,-23.5437437,-46.5408318
3058,1250,330,50,2,1,0,1,0,0,0,Cidade Líder/São Paulo,-23.5622085,-46.4793798
3059,785,415,52,2,2,1,1,0,0,0,Cidade Líder/São Paulo,0.0,0.0
3060,1250,415,50,2,1,0,1,1,0,0,Cidade Líder/São Paulo,-23.5626051,-46.4789457
3061,1100,390,54,2,2,1,1,0,0,1,Cidade Líder/São Paulo,0.0,0.0
3062,785,415,48,2,1,0,1,0,0,0,Cidade Líder/São Paulo,0.0,0.0
3063,700,410,50,2,1,0,1,0,0,0,Cidade Líder/São Paulo,0.0,0.0
3064,1350,0,65,3,1,0,1,0,0,0,Cidade Líder/São Paulo,0.0,0.0
3065,1100,400,68,3,2,1,1,0,0,0,Cidade Líder/São Paulo,0.0,0.0
3066,1300,0,70,3,2,1,1,0,0,0,Cidade Líder/São Paulo,-23.5521624,-46.4760993
3067,1800,480,82,2,2,1,1,0,1,0,Cidade Líder/São Paulo,-23.5544297,-46.468206
3068,1800,482,82,3,2,1,1,0,1,0,Cidade Líder/São Paulo,-23.5532208,-46.4665526
3069,1200,360,55,2,1,0,1,0,0,0,Ermelino Matarazzo/São Paulo,-23.501972,-46.5096438
3070,950,250,63,2,1,0,1,0,0,0,Ermelino Matarazzo/São Paulo,0.0,0.0
3071,1200,0,55,2,2,1,1,0,0,0,Guaianazes/São Paulo,-23.548437,-46.4159458
3072,825,275,53,2,1,0,1,0,0,0,Guaianazes/São Paulo,-23.5500804,-46.407217
3073,700,234,53,2,1,0,1,0,0,0,Guaianazes/São Paulo,-23.5569526,-46.4065487
3074,1100,350,50,3,1,0,1,0,0,1,Guaianazes/São Paulo,-23.5577124,-46.4235842
3075,900,0,50,2,1,0,1,0,0,0,Guaianazes/São Paulo,-23.5484675,-46.4121287
3076,1100,350,48,2,1,0,1,0,0,0,Guaianazes/São Paulo,0.0,0.0
3077,1000,0,48,2,1,0,1,0,0,0,Itaim Paulista/São Paulo,-23.5131149,-46.3797109
3078,1030,270,41,3,1,0,1,0,0,0,Itaquera/São Paulo,-23.5246086,-46.4533433
3079,1000,0,47,2,1,0,0,0,0,0,Itaquera/São Paulo,-23.5591556,-46.4378458
3080,1000,389,48,2,1,0,1,0,0,1,Itaquera/São Paulo,0.0,0.0
3081,1200,170,52,2,1,0,1,0,0,0,Itaquera/São Paulo,-26.9225117,-49.0607072
3082,670,168,38,2,1,0,1,0,0,0,Itaquera/São Paulo,-23.5562223,-46.4378348
3083,1000,350,45,2,1,0,1,1,0,0,Itaquera/São Paulo,-23.5053909,-46.6227832
3084,700,400,50,2,1,0,1,0,0,0,Itaquera/São Paulo,0.0,0.0
3085,1000,377,53,2,1,0,1,0,0,0,Itaquera/São Paulo,0.0,0.0
3086,1500,200,110,3,2,1,1,0,0,0,Itaquera/São Paulo,0.0,0.0
3087,1200,0,50,2,1,0,1,0,0,0,Itaquera/São Paulo,-23.5522179,-46.459416
3088,900,0,56,2,1,0,1,0,0,0,Itaquera/São Paulo,-23.552203,-46.4354343
3089,1700,0,53,2,1,0,1,0,1,1,Itaquera/São Paulo,0.0,0.0
3090,1100,350,55,2,1,0,1,0,0,0,Itaquera/São Paulo,0.0,0.0
3091,980,267,67,2,1,0,1,0,0,0,Itaquera/São Paulo,0.0,0.0
3092,860,340,50,2,1,0,1,0,0,0,Itaquera/São Paulo,-23.5261701,-46.4470277
3093,1000,360,47,2,1,0,1,0,0,1,Itaquera/São Paulo,-23.5559855,-46.4474511
3094,850,400,55,2,1,0,1,0,0,0,Itaquera/São Paulo,-23.5462514,-46.452843
3095,1100,0,56,2,1,0,1,0,0,0,Itaquera/São Paulo,-23.550769,-46.4428514
3096,1100,0,66,2,1,0,0,0,0,0,Itaquera/São Paulo,0.0,0.0
3097,990,0,75,3,1,0,0,0,0,0,Itaquera/São Paulo,-23.5325396,-46.4472496
3098,1300,0,49,2,1,0,0,0,0,0,Itaquera/São Paulo,-23.5471216,-46.4534926
3099,1300,350,57,2,1,0,1,0,0,0,Itaquera/São Paulo,0.0,0.0
3100,1400,0,56,2,1,0,1,0,0,0,Itaquera/São Paulo,-23.546631,-46.4479256
3101,1300,430,47,2,1,0,1,0,0,0,Itaquera/São Paulo,-23.5466892,-46.4515459
3102,900,0,70,2,1,0,0,0,0,0,Itaquera/São Paulo,-23.5325396,-46.4472496
3103,1500,0,55,2,2,1,1,0,1,1,Itaquera/São Paulo,-23.5441942,-46.4561144
3104,1600,0,56,2,1,0,1,0,0,0,Itaquera/São Paulo,-23.5282555,-46.4554689
3105,900,0,56,2,1,0,1,0,0,0,José Bonifácio/São Paulo,0.0,0.0
3106,1050,0,56,2,1,0,1,0,0,0,José Bonifácio/São Paulo,-23.5431266,-46.4384555
3107,800,150,48,2,1,0,1,0,0,0,José Bonifácio/São Paulo,-23.5359789,-46.4409742
3108,900,0,56,2,1,0,1,0,0,0,José Bonifácio/São Paulo,-23.5432825,-46.4451231
3109,950,0,56,2,1,0,1,0,0,0,José Bonifácio/São Paulo,-23.5440646,-46.4340038
3110,850,0,56,2,1,0,1,0,0,0,José Bonifácio/São Paulo,0.0,0.0
3111,900,0,56,2,1,0,1,0,0,0,José Bonifácio/São Paulo,-23.5520498,-46.4315713
3112,1000,485,52,2,2,1,1,0,0,0,Penha/São Paulo,-23.5193416,-46.5340093
3113,1800,473,66,2,1,0,2,0,0,0,Penha/São Paulo,-23.5238372,-46.541025
3114,1200,260,62,2,1,0,0,0,0,0,Penha/São Paulo,-23.5199266,-46.5420364
3115,1372,763,70,3,2,0,1,0,0,1,Penha/São Paulo,-23.527536,-46.531457
3116,1400,0,50,1,1,0,1,0,0,0,Penha/São Paulo,-23.5181883,-46.5529787
3117,1100,300,47,2,1,0,1,1,0,0,Penha/São Paulo,-23.51885,-46.5520564
3118,1400,0,50,2,1,0,1,0,0,0,Penha/São Paulo,-23.5127869,-46.521527
3119,1500,450,62,3,2,1,1,0,0,1,Penha/São Paulo,-23.5280458,-46.5784246
3120,1900,473,49,2,1,0,1,1,0,1,Penha/São Paulo,-23.5239645,-46.5414424
3121,1800,590,52,2,1,0,1,0,0,0,Penha/São Paulo,0.0,0.0
3122,1800,590,52,2,1,0,1,0,0,0,Penha/São Paulo,-23.5378061,-46.5421562
3123,1100,450,80,2,1,0,1,0,0,0,Penha/São Paulo,-23.5273871,-46.5510096
3124,2500,0,78,3,2,1,1,0,0,0,Penha/São Paulo,0.0,0.0
3125,800,388,55,2,2,1,1,0,0,0,Penha/São Paulo,-23.527695,-46.5798715
3126,1100,500,50,2,1,0,1,1,0,1,Penha/São Paulo,0.0,0.0
3127,1500,0,45,2,1,0,1,0,1,0,Penha/São Paulo,-23.51206,-46.5225977
3128,2000,400,68,2,2,1,1,0,0,1,Penha/São Paulo,0.0,0.0
3129,1951,0,65,2,1,0,1,0,1,0,Penha/São Paulo,0.0,0.0
3130,1200,1250,120,3,2,1,2,0,0,0,Penha/São Paulo,-23.526619,-46.5513906
3131,1541,110,37,2,1,0,1,1,0,0,Penha/São Paulo,0.0,0.0
3132,1200,570,56,2,1,0,2,0,0,1,Penha/São Paulo,-23.5385843,-46.5426206
3133,800,420,46,2,1,0,1,0,0,0,Penha/São Paulo,-23.4980988,-46.5284891
3134,1400,100,40,2,1,0,1,1,0,0,Penha/São Paulo,0.0,0.0
3135,1200,453,63,3,2,1,1,0,0,1,Penha/São Paulo,-23.5199039,-46.5538637
3136,1600,450,53,2,2,1,1,0,0,1,Penha/São Paulo,-23.532366,-46.5494318
3137,1000,658,76,3,1,0,1,0,0,0,Penha/São Paulo,-23.5227108002,-46.5239181519
3138,2500,0,82,3,1,0,2,0,0,0,Penha/São Paulo,0.0,0.0
3139,1300,400,48,2,1,0,1,0,0,0,Penha/São Paulo,-23.502864,-46.5234751
3140,1800,570,66,3,2,1,1,0,0,1,Penha/São Paulo,-23.5229306,-46.5304502
3141,1300,150,65,2,1,0,2,0,0,0,Penha/São Paulo,0.0,0.0
3142,1200,250,61,2,1,0,0,0,0,0,Penha/São Paulo,-23.5199266,-46.5420364
3143,1200,1250,125,3,2,1,2,0,0,0,Penha/São Paulo,-23.526619,-46.5513906
3144,1600,794,80,3,2,1,1,0,0,1,Penha/São Paulo,0.0,0.0
3145,1300,0,49,2,1,0,1,0,0,1,Penha/São Paulo,-23.5195923,-46.5530198
3146,1300,650,68,3,1,0,1,0,0,0,Penha/São Paulo,-23.5270853,-46.5293196
3147,1250,198,48,2,1,0,1,0,0,0,Penha/São Paulo,-23.5001201,-46.6276055
3148,1300,586,65,3,2,1,2,0,0,0,Penha/São Paulo,0.0,0.0
3149,1500,420,60,2,1,0,1,0,0,0,Penha/São Paulo,-23.5288011,-46.535895
3150,1000,100,30,1,1,0,0,0,0,0,Penha/São Paulo,-23.526569,-46.520863
3151,750,0,35,1,1,0,0,0,0,0,Sapopemba/São Paulo,-23.5992697,-46.5192245
3152,1200,100,74,2,1,0,1,0,0,0,Sapopemba/São Paulo,-23.5787932,-46.5421663
3153,1000,343,60,2,1,0,1,0,0,0,Sapopemba/São Paulo,-23.623687,-46.5044205
3154,1500,280,56,2,1,0,1,0,0,1,Sapopemba/São Paulo,-23.5857501,-46.533612
3155,1190,555,70,3,2,1,1,0,0,1,São Lucas/São Paulo,-23.603929,-46.518294
3156,1190,555,70,3,2,1,1,0,0,1,São Lucas/São Paulo,-23.603929,-46.518294
